Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,48,1,Hour of end of overall time interval,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,49,1,Minute of end of overall time interval,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50,1,Second of end of overall time interval,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,51,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,52-55,4,Total number of data values missing in the statistical process,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,56-67 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,56,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,57,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,58,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59-62,4,Length of the time range over which statistical processing is done in units defined by the previous octet,,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,63,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,64-67,4,Time increment between successive fields in units defined by the previous octet,(see Note 6),7,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"68-nn   These octets are included only if n > 1, where nn = 55 + 12 x n",,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,68-79,12,"As octets 56-67, next innermost step of processing",,,,,Operational
post-processed quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,80-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 56 to 67, repeated as necessary.",,,,,Operational
