Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,51,1,Hour of end of overall time interval,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,52,1,Minute of end of overall time interval,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,53,1,Second of end of overall time interval,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,55-58,4,Total number of data values missing in statistical process,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,59-70   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,59,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,61,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,62-65,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,66,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67-70,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,97",,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"71-nn   These octets are included only if n > 1, where nn = 58 + 12 x n",,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,71-82,,"As octets 59 to 70, next innermost step of processing",,,,,Operational
Derived reforecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,83-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 59 to 70, repeated as necessary",,,,,Operational
