Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,The next two entries are repeated NA times na=0:NA – can be 0 times if no parameters are necessary (na=0),,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75 + (NR-1)*12 + (na-1)*5,1,Scale factor of additional Argument for Verification,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",76 + (NR-1)*12 + (na-1)*5 to 79 + (NR-1)*12 +(na-1)*5,4,Scaled value of additional Argument for Verification,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",75 + (NR-1)12 + NA5 to  76+ (NR-1)12 + NA5,2,Year of Start Of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",77 + (NR-1)12 + NA5,1,Month of Start of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",78 + (NR-1)12 + NA5,1,Day of Start of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",79 + (NR-1)12 + NA5,1,Hour of Start of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",80 + (NR-1)12 + NA5,1,Minute of Start of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",81 + (NR-1)12 + NA5,1,Second of Start of Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",82 + NA*5,1,Number of Verification Period Time Ranges - NV,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval", , ,The next three entries are repeated NR times nv=1:NV,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",83 + (NR-1)12 1+ NA5+ (nv-1)*11,1,Type of Statistical Processing for Time Range for Verification Period,(see code table 4.10),,4.10,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",84 + (NR-1)12 + NA5(nv-1)*11,1,Indicator of Unit for Time Range for Verification Period,(see code table 4.4),,4.4,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",85 + (NR-1)12 + NA5(nv-1)*11 to 88 + (NR-1)12 + NA5(nv-1)*11,4,Length of Time Range for Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",89 + (NR-1)12 + NA5(nv-1)*11,1,Indicator of Unit for Time Increment for Verification Period,(see code table 4.4),,4.4,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",90 + (NR-1)12 + NA5(nv-1)*11 to 93 + (NR-1)12 + NA5(nv-1)*11,4,Time Increment for Verification Period,,,,,Operational
"Verification scores for individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",94 + (NR-1)12 + NA5+NV11 to 95 + (NR-1)12 + NA5+NV11,2,Number of Forecasts in Verification,,,,,Operational
